uid,uname,category,guard_event_count,guard_count_sum,max_level,is_blacklist,is_510_return,is_broad_return_exclusive,is_window_new,first_seen_text,last_pre_return_text,as_active_count_after_source
49581086,一路顺风嘛,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,87
4958258,Ayacon,kg,1,1,3,0,0,0,1,,,0
49590802,改名能不能不花硬币,kg,1,1,3,0,0,0,0,2022-05-11 19:50,2024-05-09 20:52,0
495932746,今天中午吃什么TvT,kg,1,1,3,0,0,0,1,,,0
496077093,鲤鱼和小青蛙,黑名单长期观众,1,1,3,1,0,0,0,,,0
496209259,琴哀德倪,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,2
496253969,枝江贝极星Kira,黑名单长期观众,1,1,3,1,0,0,0,,,0
49628530,亚洲人阿威,黑名单长期观众,1,1,3,1,0,0,0,,,0
49628894,Lacie様,kg,1,1,3,0,0,0,1,,,0
496347369,枝江严萝王嘉然,黑名单长期观众,1,1,3,1,0,0,0,,,0
4964581,琉璃月上花,kg,1,1,3,0,0,0,1,2026-03-04 11:51,,6
496475979,猫雨花,黑名单长期观众,1,1,3,1,0,0,0,,,0
496666371,8848sdf,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,3
496788495,Epipe,kg,1,1,3,0,0,0,1,2026-02-22 19:00,,0
49680169,雨声繁华缝进灵魂,黑名单长期观众,1,1,3,1,0,0,0,,,0
496861412,翊槊,kg,1,1,3,0,0,0,1,2026-02-13 20:51,,5
49687066,那一念的温柔,黑名单长期观众,1,1,3,1,0,0,0,,,0
496916917,鴿个鬼,黑名单长期观众,1,1,3,1,0,0,0,,,0
497081665,不熬夜的懒狗,kg,1,1,3,0,0,0,1,2025-12-26 18:26,,57
497090356,玩小祥_Doloris,kg,1,1,3,0,0,0,1,2026-01-18 13:50,,4
49711882,azimaya,广义回旋,1,1,3,0,0,1,0,2022-02-04 19:50,2025-03-31 19:51,51
497128415,小然没心思吃奶贝,广义回旋,1,1,3,0,0,1,0,2024-08-24 10:50,2024-08-24 10:50,0
497140718,jouryu,kg,1,1,3,0,0,0,1,,,0
49719973,琼花飞舞间无人同行,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,2
497206013,LSaberr,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,5
4972126,月主猫猫糖,kg,1,1,3,0,0,0,1,,,0
4972154,松鼠爱榛子,kg,1,1,3,0,0,0,0,2022-12-11 19:50,2022-12-11 19:50,0
497249674,Reloaded_1990,510回旋,1,1,3,0,1,0,0,2022-06-01 21:01,2022-06-01 21:01,12
497256507,CRYCHIC的高松灯本人,kg,1,1,3,0,0,0,1,,,0
4973398,Algizz,kg,1,1,3,0,0,0,0,2022-03-10 18:40,2025-03-22 12:00,0
497637437,鸣潮代肝-余默,kg,1,1,3,0,0,0,1,2026-01-13 11:53,,29
497744704,bibl修,黑名单长期观众,1,1,3,1,0,0,0,,,0
497745817,萘乙酸嘌呤,kg,1,1,3,0,0,0,1,2026-01-07 20:51,,0
497747261,不吃臭豆fu,黑名单长期观众,1,1,3,1,0,0,0,,,0
497792821,汉鬼,黑名单长期观众,1,1,3,1,0,0,0,,,0
49794586,唐古白米,黑名单长期观众,1,1,3,1,0,0,0,,,0
49797056,弗尔摩活,kg,1,1,3,0,0,0,1,2026-01-09 13:53,,15
49797455,ayyay_,kg,1,1,3,0,0,0,1,,,0
498026856,xi-xi-a,kg,1,1,3,0,0,0,1,2025-12-13 23:55,,22
498117990,--空白页,kg,1,1,3,0,0,0,1,2026-03-10 15:51,,1
498147129,风萧嬉水寒,kg,1,1,3,0,0,0,1,2026-02-25 11:50,,7
498153409,请给予我救赎,kg,1,1,3,0,0,0,1,2026-02-28 15:20,,0
49829228,笑忘歌-Farway1975,黑名单长期观众,1,1,3,1,0,0,0,,,0
498342361,飛鳥Grace,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,16
498350533,耶和华神选冠军勇士,kg,1,1,3,0,0,0,1,2026-02-27 19:20,,0
498352899,残响晚钟,kg,1,1,2,0,0,0,1,2025-12-16 22:15,,44
498377782,黑川赤音official,广义回旋,1,1,3,0,0,1,0,2024-08-24 10:50,2024-08-24 10:50,24
498395828,别给我推史了好吗,kg,1,1,3,0,0,0,1,2026-03-07 11:55,,2
498466005,讨厌黑白灰,kg,1,1,3,0,0,0,1,2025-12-13 23:55,,23
4984912,阿鲁特苍月,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,72
498515809,御坂-mikodo,黑名单长期观众,1,1,3,1,0,0,0,,,0
498542108,波力海苔V,kg,1,1,3,0,0,0,1,2026-01-09 13:53,,37
498586342,我永遠喜歡斯卡蒂,kg,1,1,3,0,0,0,1,2026-01-21 20:52,,0
49865255,十点氩,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,1
498737712,游光明喜欢嘉心糖,kg,1,1,3,0,0,0,1,2026-01-04 20:54,,0
498878030,风月行歌,kg,1,1,3,0,0,0,1,2025-12-12 08:52,,21
498913,零若琉璃,黑名单长期观众,1,1,3,1,0,0,0,,,0
498916485,EnochYin,kg,1,1,3,0,0,0,0,2023-03-16 19:51,2025-04-11 19:51,0
498932155,反语Archetype,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,7
499049234,我TM觉得很淦,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,24
499058254,明隐_Aesar,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,0
499113255,指挥官路过,kg,1,1,3,0,0,0,1,2025-12-24 22:30,,15
499143929,然然从小就很不赖,510回旋,1,1,3,0,1,0,0,2022-04-23 19:51,2022-04-23 19:51,1
49914596,意面饭之助_haki,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,0
499152763,慕衍muyan丶,kg,1,1,3,0,0,0,0,2022-03-25 19:50,2022-04-22 19:50,0
499153987,不是miku喔,kg,1,1,3,0,0,0,1,,,0
499175674,夏风追鼎,kg,1,1,3,0,0,0,1,2026-01-18 13:50,,9
499242686,长们有希,kg,1,1,3,0,0,0,1,2025-12-12 08:52,,31
499267166,一芷白叶,广义回旋,1,1,3,0,0,1,0,2022-02-26 19:50,2025-02-01 21:30,0
499305626,传奇顶滇人,kg,1,1,3,0,0,0,0,2022-02-04 19:50,2022-11-18 19:50,0
49944016,易透达波罗,黑名单长期观众,1,1,3,1,0,0,0,,,0
499447395,然今吃乃贝,kg,1,1,3,0,0,0,1,,,0
49951025,鱼荟Anthem,黑名单长期观众,1,1,3,1,0,0,0,,,0
499537469,小睦睡不醒,黑名单长期观众,1,1,3,1,0,0,0,,,0
499577201,天邪矣,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,0
499679568,-笑鸣瑟-,kg,1,1,3,0,0,0,1,,,0
49969106,好姐妹丶丰川祥子,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,42
499693127,dk-奇,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,62
499710107,鞠一时,黑名单长期观众,1,1,3,1,0,0,0,,,0
499732238,faker大魔王donk,kg,1,1,3,0,0,0,1,,,0
49987997,海绵宝宝火乃森龙牙,黑名单长期观众,1,1,3,1,0,0,0,,,0
499903800,祸命,黑名单长期观众,1,1,3,1,0,0,0,,,0
49999733,改名字好烦呐,kg,1,1,3,0,0,0,1,2026-01-13 11:53,,0
5000075,月光之冕,黑名单长期观众,1,1,3,1,0,0,0,,,0
50005379,Go_loe,kg,1,1,3,0,0,0,1,2026-01-08 20:50,,0
500088777,白鱼梦,kg,1,1,3,0,0,0,1,,,0
500482042,缓缓行步,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,6
500488195,封㼆卡,广义回旋,1,1,3,0,0,1,0,2022-03-31 19:53,2022-12-11 19:50,68
500538493,第186号小丑,kg,1,1,2,0,0,0,1,2026-01-07 20:51,,3
500576126,嘉然然SuK1,kg,1,1,3,0,0,0,1,,,0
500819321,云间楼阙,黑名单长期观众,1,1,3,1,0,0,0,,,0
500866507,SoryuRed,kg,1,1,3,0,0,0,1,2025-12-30 20:53,,66
500995283,酸___辣味炒粉,黑名单长期观众,1,1,3,1,0,0,0,,,0
501031205,千千小狗_,广义回旋,1,1,3,0,0,1,0,2024-08-24 10:50,2025-03-27 19:26,0
50107362,丨碎蜂丨,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,0
501129267,二之前_,kg,1,1,3,0,0,0,1,2026-02-04 14:21,,10
5011506,老夜猫丶,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,6
501193207,吾望星,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,20
50124694,再买小米我就是狗,黑名单长期观众,1,1,3,1,0,0,0,,,0
501307359,郭迅OVO,kg,1,1,3,0,0,0,1,,,0
501458321,六哥不很溜,kg,1,1,3,0,0,0,1,2026-01-21 20:52,,3
50151974,至浅至疏,kg,1,1,2,0,0,0,1,2026-01-14 20:55,,60
50152769,木木木木星星,kg,1,1,3,0,0,0,1,,,0
501557863,咏聆giant,kg,1,1,3,0,0,0,1,2025-12-30 22:15,,27
50156223,且静候飞雪在临时,kg,1,1,3,0,0,0,1,2025-12-23 17:56,,43
501581065,温玖va,黑名单长期观众,1,1,3,1,0,0,0,,,0
501710600,微笑运气超好,黑名单长期观众,1,1,3,1,0,0,0,,,0
5017323,乐园最高的审判长,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,2
501751021,鏆注taffy谢谢喵,黑名单长期观众,1,1,3,1,0,0,0,,,0
501781894,_子兮同学,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,2
50187438,锅盖awa,黑名单长期观众,1,1,3,1,0,0,0,,,0
501875726,与樱皆落,kg,1,1,3,0,0,0,1,,,0
501900220,奶淇琳味火锅,kg,1,1,3,0,0,0,1,2026-02-21 21:00,,17
502002414,蝶生_D-YlnS,kg,1,1,3,0,0,0,1,2026-02-27 11:53,,0
5021970,乌冬肉丸子,kg,1,1,3,0,0,0,1,2026-02-28 15:20,,0
502291893,都是菲比干得,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,62
502376468,然儿没有晚用,510回旋,1,1,3,0,1,0,0,2022-04-27 19:50,2022-04-27 19:50,11
502452149,关关的精神世界,kg,1,1,3,0,0,0,1,2025-12-12 08:52,,0
5024604,今天好天气啊-,kg,1,1,3,0,0,0,0,2023-05-17 20:51,2023-05-17 20:51,0
502461484,孜然鸭梨,黑名单长期观众,1,1,3,1,0,0,0,,,0
5026075,抖抖POI,黑名单长期观众,1,1,3,1,0,0,0,,,0
502701888,雨宫莲yc,kg,1,1,3,0,0,0,1,2026-01-22 11:53,,0
502736984,喵酱小希,kg,1,1,3,0,0,0,1,2025-12-18 22:10,,2
5028294,西野丨司,kg,1,1,3,0,0,0,1,,,0
502849395,哈哈哈是我啦www,kg,1,1,3,0,0,0,1,2025-12-19 10:53,,80
502872505,想要成为饥荒高手,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,8
50288187,浮生孰來,kg,1,1,3,0,0,0,1,,,0
5029680,qwwwwpwp,kg,1,1,3,0,0,0,1,,,0
5031678,自言自语到六级,黑名单长期观众,1,1,2,1,0,0,0,,,0
503170173,南歌子Zz,黑名单长期观众,1,1,3,1,0,0,0,,,0
503346644,1618b,kg,1,1,3,0,0,0,1,2026-01-14 17:24,,77
503353638,一兔子小一旦,kg,1,1,3,0,0,0,1,2026-01-31 13:54,,9
503528184,番茄滑蛋牛肉羹,黑名单长期观众,1,1,3,1,0,0,0,,,0
5035768,小白兽兔性大发,黑名单长期观众,1,1,3,1,0,0,0,,,0
5036146,娜米维生素,黑名单长期观众,1,1,3,1,0,0,0,,,0
503661440,多汁大果,kg,1,1,3,0,0,0,1,2026-02-07 14:56,,6
503756541,漓渔,kg,1,1,3,0,0,0,1,,,0
503803941,剑舞绝尘,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,11
503807064,易冬_kreat,黑名单长期观众,1,1,3,1,0,0,0,,,0
503949061,然然牵我回家,黑名单长期观众,1,1,3,1,0,0,0,,,0
504021575,今天回归显著了吗,黑名单长期观众,1,1,3,1,0,0,0,,,0
504170576,零五从小就睡不醒,黑名单长期观众,1,1,3,1,0,0,0,,,0
504421313,D-merlin,黑名单长期观众,1,1,3,1,0,0,0,,,0
504430098,拨动你的双下巴,黑名单长期观众,1,1,3,1,0,0,0,,,0
504590511,雨天要来了,广义回旋,1,1,3,0,0,1,0,2022-03-18 19:50,2022-10-28 19:51,21
5047086,奔腾丶,kg,1,1,3,0,0,0,1,,,0
504738199,小小企鹅鹅,kg,1,1,3,0,0,0,1,2026-01-23 18:49,,1
504748475,bili_75417189808,黑名单长期观众,1,1,3,1,0,0,0,,,0
504761309,绯云刹那,kg,1,1,3,0,0,0,1,2026-02-05 19:21,,0
504890662,乃贝吃嘉晚饭,广义回旋,1,1,3,0,0,1,0,2022-03-27 19:50,2023-05-17 20:51,0
5049923,Dz_zD,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,1
505155086,鱼酱坠入爱河,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,0
505196588,奶味冰麒麟,kg,1,1,3,0,0,0,1,2026-01-04 20:54,,25
5052488,C克力,黑名单长期观众,1,1,3,1,0,0,0,,,0
505282,etaus,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,10
505303388,柿吃饼,kg,1,1,3,0,0,0,1,2026-01-23 11:56,,16
5053705,白银粉雪,kg,1,1,3,0,0,0,1,2025-12-13 23:55,,23
505451229,剑威啊,kg,1,1,3,0,0,0,1,2026-02-25 11:50,,0
505534396,AAA饮心批发商露帕,kg,1,1,3,0,0,0,1,2026-01-18 13:50,,48
505564,LAGsKamaya,kg,1,1,3,0,0,0,0,2022-03-18 19:50,2022-03-18 19:50,0
505675544,苍穹か乾坤,kg,1,1,3,0,0,0,1,2026-02-21 21:00,,0
505687100,Nanami-ChiaKi,广义回旋,1,1,3,0,0,1,0,2023-03-16 19:51,2023-06-07 20:50,0
5057116,童小嘴,黑名单长期观众,1,1,3,1,0,0,0,,,0
505740746,细胞meme,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,5
50575,yeLlowRstricted,黑名单长期观众,1,1,3,1,0,0,0,,,0
505761360,木士虽,kg,1,1,3,0,0,0,1,2026-01-17 12:57,,1
5058213,简简单单一个魂儿,kg,1,1,3,0,0,0,1,2025-12-20 19:50,,0
505847370,玲珑天梦,kg,1,1,3,0,0,0,1,2026-01-25 16:53,,3
5059414,qiurain,kg,1,1,3,0,0,0,0,2022-05-20 19:45,2022-05-20 19:45,0
505977505,luVvs-at,黑名单长期观众,1,1,2,1,0,0,0,,,0
506018177,懒得睡觉的夜猫柒,510回旋,1,1,3,0,1,0,0,2022-03-26 19:50,2022-05-11 19:50,2
506099107,枫叶年华ya,kg,1,1,3,0,0,0,1,2026-03-01 16:50,,0
506250544,明月回复古,广义回旋,1,1,3,0,0,1,0,2022-08-25 21:00,2022-12-11 19:50,2
506287,魔法少女ayaya,黑名单长期观众,1,1,3,1,0,0,0,,,0
506331124,游昼,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,2
506338277,雪边兰花草,kg,1,1,3,0,0,0,1,2025-12-20 19:50,,36
506362251,克神6,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,17
506476577,tl的nats本人_,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,2
506509148,溜达诺德几佛,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,99
506609273,夜白南风,kg,1,1,3,0,0,0,1,2026-02-07 19:53,,0
506647040,窗外的雾凇,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,5
50664824,1个负数,kg,1,1,3,0,0,0,1,2026-02-08 11:51,,2
5067054,奶球Y,黑名单长期观众,1,1,3,1,0,0,0,,,0
506728120,1缓缓落下了家里,kg,1,1,3,0,0,0,1,,,0
5069032,往逝忆不怀念,黑名单长期观众,1,1,3,1,0,0,0,,,0
506963,亚泽很无聊,kg,1,1,3,0,0,0,1,2026-03-01 11:50,,0
507003267,江楠-049,kg,1,1,3,0,0,0,1,,,0
50701598,林夕凝晴雨,黑名单长期观众,1,1,3,1,0,0,0,,,0
507068141,绫虚老道,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,8
507086690,加藤惠赛高哒,kg,1,1,3,0,0,0,1,,,0
507238004,_Hearter_,kg,1,1,3,0,0,0,1,2026-01-13 17:26,,0
507365959,NDJFJ07,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,56
507409746,永远在等待的羊,黑名单长期观众,1,1,3,1,0,0,0,,,0
507509718,青羽今天吃什么,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,50
507559673,限量版萌男,kg,1,1,3,0,0,0,0,2022-05-20 19:45,2025-03-31 19:51,0
507563,芮狄恩,黑名单长期观众,1,1,3,1,0,0,0,,,0
507686268,爱吃电脑配件,黑名单长期观众,1,1,3,1,0,0,0,,,0
507848809,波奇Rock,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,19
507940526,千反田と無名,kg,1,1,2,0,0,0,1,2025-12-19 10:53,,57
507952728,原生小歌剧,kg,1,1,3,0,0,0,0,2024-08-24 10:50,2024-08-24 10:50,0
50801298,一名普通雪魔武卫,kg,1,1,3,0,0,0,1,,,0
508086342,眼镜不能夫人,广义回旋,1,1,3,0,0,1,0,2023-03-25 20:50,2023-03-25 20:50,0
508388283,luvuyyy,kg,1,1,3,0,0,0,1,,,0
508574394,礼崩乐坏乐乐乐,kg,1,1,3,0,0,0,1,,,0
509077,丶都卜坑爹,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,10
5090847,赫者金木,黑名单长期观众,1,1,3,1,0,0,0,,,0
509169681,鱼鱼鱼痕,kg,1,1,3,0,0,0,1,,,0
509370368,爱来自千年城,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,15
5094892,望渊离,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,2
509508,planetarian,kg,1,1,3,0,0,0,0,2022-02-04 19:50,2022-02-04 19:50,0
50964960,心已向晩,kg,1,1,3,0,0,0,1,,,0
509650437,黑猫kurenai,kg,1,1,3,0,0,0,1,2026-02-15 18:54,,5
509831043,云自丶,kg,1,1,3,0,0,0,1,2025-12-12 08:52,,6
509833827,小珈和小吉,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,18
50992431,柒7零7柒,黑名单长期观众,1,1,3,1,0,0,0,,,0
510238194,asoul上舰专用号,kg,1,1,3,0,0,0,1,,,0
510291523,未知名的忧郁巧克力,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,1
5104132,MyGO的千早愛音本人,黑名单长期观众,1,1,3,1,0,0,0,,,0
5104774,Ricky云吞,广义回旋,1,1,3,0,0,1,0,2025-04-03 20:50,2025-04-12 11:57,1
51053568,晓嘛不是小马,kg,1,1,3,0,0,0,1,2026-01-14 20:55,,35
510550346,最后的小原桑,kg,1,1,3,0,0,0,1,2026-01-28 16:22,,13
510572829,孝表梓不好沟通,kg,1,1,3,0,0,0,1,,,0
510589323,旺旺小小猪z,kg,1,1,3,0,0,0,1,2026-02-21 21:00,,16
510647973,苏暮暮暮暮暮暮,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,10
510719076,w昂昂昂,kg,1,1,3,0,0,0,1,2025-12-30 19:21,,10
5107468,Scar和平,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,67
51078849,乃宝你带我走吧-,黑名单长期观众,1,1,3,1,0,0,0,,,0
510846,vvegetable,kg,1,1,3,0,0,0,1,2025-12-20 19:50,,0
510926308,王浴室,黑名单长期观众,1,1,3,1,0,0,0,,,0
510955284,策略指使人,黑名单长期观众,1,1,3,1,0,0,0,,,0
510964082,湫1145,kg,1,1,3,0,0,0,1,2026-02-08 11:51,,26
510992392,赤刃眀霄陈,kg,1,1,3,0,0,0,1,2025-12-13 23:55,,30
51129150,睡门大长老,黑名单长期观众,1,1,3,1,0,0,0,,,0
511408852,粉粉又毛毛,广义回旋,1,1,3,0,0,1,0,2023-03-25 20:50,2024-08-24 10:50,2
511485063,她有伞却淋雨,kg,1,1,3,0,0,0,1,2026-02-15 18:54,,0
511506490,H某AIQI,广义回旋,1,1,3,0,0,1,0,2024-06-05 20:54,2024-06-05 20:54,27
511602987,UJJpro,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,36
5116572,夜雨獨醉,kg,1,1,3,0,0,0,1,2026-02-25 19:50,,10
511702739,discreet1y,kg,1,1,3,0,0,0,0,2022-12-11 19:50,2022-12-11 19:50,0
511819115,金岚风雨后,kg,1,1,3,0,0,0,1,2026-01-30 16:53,,1
511843089,EAlivn,黑名单长期观众,1,1,3,1,0,0,0,,,0
511960793,软糯随和丰川祥,黑名单长期观众,1,1,3,1,0,0,0,,,0
51205355,沉默是今夜无眠,黑名单长期观众,1,1,3,1,0,0,0,,,0
51217842,黑骑士君Official,黑名单长期观众,1,1,3,1,0,0,0,,,0
5122907,逗神·逗帝主,黑名单长期观众,1,1,3,1,0,0,0,,,0
512320318,明緒_,kg,1,1,3,0,0,0,1,2026-01-15 15:55,,10
512359928,rua045rua,黑名单长期观众,1,1,3,1,0,0,0,,,0
512360709,ffffffrt,kg,1,1,3,0,0,0,1,,,0
512475312,-綾濑沙季-,黑名单长期观众,1,1,3,1,0,0,0,,,0
512573987,西叶榭,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,1
51266059,软糯小祥_sakiko,kg,1,1,3,0,0,0,1,,,0
5127152,小近_xiaojin,黑名单长期观众,1,1,3,1,0,0,0,,,0
512820345,怀杼,kg,1,1,3,0,0,0,1,2026-02-01 16:54,,30
51283610,丶声音丶,kg,1,1,3,0,0,0,1,2026-03-06 16:49,,1
512848567,关注灵境少女谢谢喵,黑名单长期观众,1,1,3,1,0,0,0,,,0
51288304,丸丸水母,kg,1,1,3,0,0,0,1,,,0
512922565,MrGeRimi,黑名单长期观众,1,1,3,1,0,0,0,,,0
512952506,菲比再睡一会,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,48
513033185,我是嘉然小姐的老公,黑名单长期观众,1,1,3,1,0,0,0,,,0
513064931,妄想傷感代價聯盟,黑名单长期观众,1,1,3,1,0,0,0,,,0
513378575,千泠鸢尾花-official,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,0
513489177,想不出名字了嗷,广义回旋,1,1,3,0,0,1,0,2024-07-10 20:52,2024-07-10 20:52,0
513530244,杂草领域大神,kg,1,1,3,0,0,0,0,2022-04-27 19:50,2022-04-27 19:50,0
513550401,倾言asuka,黑名单长期观众,1,1,3,1,0,0,0,,,0
513698843,暮雨霏霏晓星寒,kg,1,1,3,0,0,0,1,2025-12-13 23:55,,26
51418673,欧吼歇的了,kg,1,1,3,0,0,0,1,,,0
514261686,海不岚,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,17
514373271,浚源流远逍遥自在,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,39
514382396,七群话唠-魔男我老公,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,38
514482223,南山大草原狼,黑名单长期观众,1,1,3,1,0,0,0,,,0
51456285,伊萌老局局,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,19
514624289,尘封沐染,kg,1,1,3,0,0,0,1,,,0
514701835,w-不会取名,kg,1,1,3,0,0,0,1,,,0
514735191,Hurt瑞,kg,1,1,3,0,0,0,1,2026-01-09 13:53,,44
514739157,BK0717-魔法少女贝拉拉,黑名单长期观众,1,1,3,1,0,0,0,,,0
514740312,祁肆念,黑名单长期观众,1,1,3,1,0,0,0,,,0
514748937,白宛kay,kg,1,1,3,0,0,0,0,2024-01-24 20:59,2024-08-30 19:51,0
514956391,若香早叶睦,黑名单长期观众,1,1,3,1,0,0,0,,,0
515041383,ANK927,kg,1,1,3,0,0,0,1,2026-01-16 19:50,,0
515048079,肝不到的迪拉克,kg,1,1,3,0,0,0,1,2026-01-23 18:49,,17
515106418,nnei-_-,黑名单长期观众,1,1,3,1,0,0,0,,,0
515116487,火怜,510回旋,1,1,3,0,1,0,0,2022-06-01 21:01,2022-06-01 21:01,23
51517017,De丶sy,广义回旋,1,1,3,0,0,1,0,2022-02-04 19:50,2024-09-26 20:50,0
515226476,予安觅,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,26
515290493,一脚踹飞呀哈哈,黑名单长期观众,1,1,3,1,0,0,0,,,0
515335423,仲町_あられ,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,25
515423158,傲娇今天吃什么,黑名单长期观众,1,1,3,1,0,0,0,,,0
51545038,萌萌哒小天然,kg,1,1,3,0,0,0,1,2025-12-20 19:50,,6
51546547,贝拉丁kira,黑名单长期观众,1,1,3,1,0,0,0,,,0
515719558,白夜琏,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,33
51579113,Rhine649,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,14
515804409,钢铁还没融化,kg,1,1,3,0,0,0,1,2026-01-18 13:50,,18
515821354,休伯利安の贱长,kg,1,1,3,0,0,0,1,2026-01-13 17:26,,1
515959516,ankiy,kg,1,1,3,0,0,0,1,2025-12-18 07:31,,15
51596297,海绵宝宝果奶儿,黑名单长期观众,1,1,3,1,0,0,0,,,0
515988709,艾吉奥的勋章,kg,1,1,3,0,0,0,1,2026-01-23 18:49,,3
515989468,如梦初醒之夜,kg,1,1,3,0,0,0,1,2026-03-03 19:50,,0
5161103,鱼唇的人,黑名单长期观众,1,1,3,1,0,0,0,,,0
516136,空蝉听秋,kg,1,1,3,0,0,0,0,2023-05-02 19:50,2023-05-02 19:50,0
516224234,厄舍府里的怪奇小说家,kg,1,1,3,0,0,0,0,2024-12-07 12:03,2024-12-07 12:03,0
5163477,嘉然阿克巴,黑名单长期观众,1,1,3,1,0,0,0,,,0
5164905,冷夜黑风,黑名单长期观众,1,1,3,1,0,0,0,,,0
5165298,DrOoooDoko,510回旋,1,1,3,0,1,0,0,2022-03-25 19:50,2022-03-25 19:50,7
5165604,DdoubleSun,广义回旋,1,1,3,0,0,1,0,2022-03-18 19:50,2022-12-11 19:50,2
516601596,浅映い,kg,1,1,3,0,0,0,1,2025-12-15 21:00,,27
516816353,-锦临_,黑名单长期观众,1,1,3,1,0,0,0,,,0
516882,扩展包,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,63
516944598,主持人脸上有光,黑名单长期观众,1,1,3,1,0,0,0,,,0
517011592,dam-fff,黑名单长期观众,1,1,3,1,0,0,0,,,0
517092358,三笕中和滴定,kg,1,1,3,0,0,0,1,2026-01-13 11:53,,25
517138738,打字机-,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,42
517213618,思有邪s,kg,1,1,3,0,0,0,1,2026-01-09 13:53,,17
517345525,呃呃呃呃额额额_,kg,1,1,3,0,0,0,1,,,0
5174,电波系ZERO,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,5
51743,恶魔的左次翅,黑名单长期观众,1,1,3,1,0,0,0,,,0
517528500,伍仟桃花,黑名单长期观众,1,1,3,1,0,0,0,,,0
517592445,是繖不是世,kg,1,1,3,0,0,0,1,2025-12-10 19:20,,10
517747454,枝江第二后卫,黑名单长期观众,1,1,3,1,0,0,0,,,0
51782492,子午夜安,kg,1,1,3,0,0,0,1,2025-12-12 08:52,,9
51784147,森罗万象之主宰,黑名单长期观众,1,1,1,1,0,0,0,,,0
517876376,绫凌綾,kg,1,1,3,0,0,0,1,2025-12-12 16:24,,99
518017395,东山___,kg,1,1,3,0,0,0,1,2026-01-23 11:56,,1
518051938,复变函数蛊,kg,1,1,3,0,0,0,1,2026-03-04 11:51,,0
518072623,嘉晚今天吃贝拉乃,黑名单长期观众,1,1,3,1,0,0,0,,,0
518113839,CHC111_,kg,1,1,3,0,0,0,1,2025-12-12 08:52,,24
5181251,法式老婆饼,黑名单长期观众,1,1,3,1,0,0,0,,,0
51818085,樾辰,黑名单长期观众,1,1,3,1,0,0,0,,,0
